iter	Logloss
167	0.1050996689
168	0.1047315679
169	0.1043043379
170	0.1037735367
171	0.1035632164
172	0.1028357226
173	0.1024914876
174	0.1015877712
175	0.1010374734
176	0.100716878
177	0.09986996786
178	0.09930871763
179	0.09874152102
180	0.09796257494
181	0.09745110261
182	0.09705002656
183	0.09669194781
184	0.09606903609
185	0.09545810163
186	0.09453463453
187	0.09411167182
188	0.09373358221
189	0.09357202639
190	0.0930462094
191	0.09285378134
192	0.09229096637
193	0.09191836174
194	0.09134293858
195	0.09103048026
196	0.09058353248
197	0.0896032257
198	0.08909280224
199	0.08855981504
200	0.08818900169
201	0.08793868204
202	0.0876139858
203	0.08714799287
204	0.08688776535
205	0.0865802305
206	0.08606798861
207	0.0854395695
208	0.08490586943
209	0.08459136257
210	0.08412587414
211	0.08371992332
212	0.08347426038
213	0.08302422401
214	0.0827386196
215	0.08251955212
216	0.08219213605
217	0.08192710096
218	0.08146401606
219	0.08101211697
220	0.0808193726
221	0.08058519024
222	0.08044564614
223	0.07999279355
224	0.07951790175
225	0.07920357239
226	0.07900184669
227	0.07879620107
228	0.07849723317
229	0.07844184489
230	0.07808455403
231	0.07761126447
232	0.07719216924
233	0.07679257376
234	0.07642765351
235	0.07623553751
236	0.07608988124
237	0.0758335867
238	0.07557505611
239	0.0751505828
240	0.0748046746
241	0.07430239352
242	0.07399431633
243	0.07379741126
244	0.07355329965
245	0.07304085888
246	0.07281640942
247	0.0724105779
248	0.07218041335
249	0.07144588067
250	0.07117094773
251	0.07090501734
252	0.07072922836
253	0.0703226943
254	0.06989375043
255	0.0696547325
256	0.06949039693
257	0.06937272167
258	0.06901430032
259	0.06893493764
260	0.0687648746
261	0.06838301102
262	0.06801451619
263	0.06769645121
264	0.067556275
265	0.06714027157
266	0.06687405084
267	0.06668119668
268	0.06647651408
269	0.06614683362
270	0.06591537482
271	0.06557524535
272	0.06544860097
273	0.06529667912
274	0.06517741163
275	0.06475611327
276	0.06463203583
277	0.06438711716
278	0.06415450004
279	0.06383086218
280	0.06344815556
281	0.06316650805
282	0.06273842757
283	0.06256239949
284	0.06238074795
285	0.06206413401
286	0.06180205549
287	0.0615068249
288	0.06123243447
289	0.06090325596
290	0.06059441617
291	0.06026939158
292	0.06014329038
293	0.06003669148
294	0.05973494129
295	0.0593327171
296	0.05926139516
297	0.05907549756
298	0.05880411749
299	0.05853556076
300	0.0582501067
301	0.05803551776
302	0.05778314601
303	0.0576188023
304	0.05743836457
305	0.05730691279
306	0.05716152768
307	0.05696271985
308	0.05672883631
309	0.05639656922
310	0.05612701759
311	0.05587823705
312	0.05567381407
313	0.05551364108
314	0.05539966783
315	0.05523551673
316	0.05492845413
317	0.05479692785
318	0.05474442977
319	0.05454832668
320	0.05427307387
321	0.05401083396
322	0.05371971368
323	0.05358272362
324	0.05341290019
325	0.05323563555
326	0.05313025013
327	0.05295202571
328	0.05275356014
329	0.05246820687
330	0.0519743412
331	0.05188215517
332	0.05183629871
333	0.05171507194
334	0.05164878088
335	0.05157432828
336	0.05140755881
337	0.05120279254
338	0.0510067748
339	0.05071825201
340	0.0505386451
341	0.0503237597
342	0.05018510089
343	0.04993121327
344	0.04976103501
345	0.04964679993
346	0.04958727725
347	0.04945604131
348	0.04924664616
349	0.04908559568
350	0.04888918103
351	0.04865613696
352	0.04847313535
353	0.04834827002
354	0.04821437958
355	0.04810088538
356	0.04804422949
357	0.04791288512
358	0.04777708529
359	0.04735573534
360	0.04722247786
361	0.04697241919
362	0.04692137097
363	0.04687221958
364	0.04672646862
365	0.04663702585
366	0.04647783656
367	0.04636313601
368	0.04624939559
369	0.04615892448
370	0.04604986741
371	0.04593249827
372	0.04583109571
373	0.0456946843
374	0.04559269053
375	0.04541902593
376	0.04527940088
377	0.04516406925
378	0.04498491219
379	0.04481231734
380	0.04462896157
381	0.0444448376
382	0.04426970635
383	0.04419273889
384	0.04398846338
385	0.04386482544
386	0.04369124857
387	0.04363077883
388	0.04345304601
389	0.04335021531
390	0.04321028126
391	0.04305234108
392	0.04297305002
393	0.04281395084
394	0.04276474277
395	0.04267290343
396	0.04256199026
397	0.04252625496
398	0.04239339065
399	0.04234159697
400	0.04227949886
401	0.04211515939
402	0.04200573256
403	0.0419376112
404	0.04187992272
405	0.04176971021
406	0.04171808284
407	0.04163763192
408	0.04154270383
409	0.04144520624
410	0.04135533109
411	0.04127669182
412	0.04119445811
413	0.04114840209
414	0.04107304451
415	0.04099763483
416	0.04089804357
417	0.04085821393
418	0.04075015211
419	0.04069714461
420	0.04056009873
421	0.04049892629
422	0.04034954509
423	0.04016929962
424	0.03996168116
425	0.03984766074
426	0.03977649051
427	0.03957691871
428	0.03954257185
429	0.0394655808
430	0.03928635027
431	0.03919678243
432	0.03903576386
433	0.03895930752
434	0.03884513828
435	0.03870166477
436	0.03861066625
437	0.03845191324
438	0.03832340817
439	0.03819290853
440	0.03810540383
441	0.03796730924
442	0.03780861121
443	0.03769843926
444	0.0376282585
445	0.03757112323
446	0.03748380756
447	0.03735851054
448	0.0372357416
449	0.03716115171
450	0.03710632528
451	0.03703822903
452	0.03692023101
453	0.03686558038
454	0.03677109637
455	0.03666446387
456	0.03652638575
457	0.03646115188
458	0.03635952142
459	0.03622111511
460	0.03612428526
461	0.03604268807
462	0.03598758759
463	0.03583263435
464	0.03575294994
465	0.03564311075
466	0.03554160026
467	0.03544133533
468	0.03538002035
469	0.03525252851
470	0.03522212073
471	0.03505607059
472	0.03499649784
473	0.0348949507
474	0.034796054
475	0.03470369658
476	0.0346683212
477	0.03456458757
478	0.03450265033
479	0.03442006332
480	0.03437942916
481	0.03429515913
482	0.03415876317
483	0.0340709912
484	0.03395190137
485	0.03383401874
486	0.03376776655
487	0.03367898388
488	0.03362561918
489	0.03358633391
490	0.03356332711
491	0.03346247011
492	0.03333317546
493	0.03329461308
494	0.03321378596
495	0.03317420406
496	0.03312141921
497	0.03298893195
498	0.03294576207
499	0.03286432066
